"Can’t Get a Covid Vaccine? In This County, Everybody is Eligible",The rural area outside Phoenix is one of the first places in the U.S. to open vaccinations up to the general public. This is what success looks like.,By Simon Romero,The New York Times,2021-03-01T18:11:22+0000,https://www.nytimes.com/2021/03/01/us/coronavirus-vaccines-gila-arizona.html
State Lawmakers Defy Governors in a Covid-Era Battle for Power,"Legislators across the country, mostly Republicans, are moving to strip the powers of governors, many of them Democrats, who have taken on extraordinary authority to fight the pandemic.",By Trip Gabriel,The New York Times,2021-02-22T20:43:28+0000,https://www.nytimes.com/2021/02/22/us/politics/republicans-democrats-governors-covid.html
How the Pandemic Nearly Tore Israel Apart,Lockdowns brought tensions between secular and ultra-Orthodox communities to the boiling point. The political consequences could be felt for years to come.,By Ronen Bergman,The New York Times,2021-02-25T10:00:33+0000,https://www.nytimes.com/2021/02/25/magazine/how-the-pandemic-nearly-tore-israel-apart.html
Prime Minister Modi of India Is Vaccinated,"On Monday, Prime Minister Narendra Modi of India was vaccinated against the coronavirus. The country is beginning a large inoculation effort using the Oxford-AstraZeneca and the Covaxin vaccines.",By The Associated Press,AP,2021-03-01T14:15:34+0000,https://www.nytimes.com/video/world/asia/100000007629797/modi-vaccine-india.html
Boris Johnson Says Brazilian Coronavirus Variant Is Not a Threat,"A concerning variant of the coronavirus first detected in Brazil has surfaced in Britain, but Prime Minister Boris Johnson told citizens they have nothing to worry about.",By The Associated Press,AP,2021-03-01T14:11:27+0000,https://www.nytimes.com/video/world/europe/100000007629794/boris-johnson-brazil-coronavirus-variant.html
If Government Did Its Job We Might Not Need GoFundMe,"The crowdfunding platform helps people pay their rent and medical bills. Its chief executive, Tim Cadogan, says it was never meant to be a social safety net.",By Kara Swisher,The New York Times,2021-03-01T10:00:04+0000,https://www.nytimes.com/2021/03/01/opinion/sway-kara-swisher-tim-cadogan.html
House Passes $1.9 Trillion Coronavirus Relief Plan,The House’s near party-line vote of 219 to 212 on Saturday advances President Biden’s sweeping pandemic relief package to the Senate.,By The Associated Press and Reuters,The New York Times,2021-02-27T17:04:01+0000,https://www.nytimes.com/video/us/politics/100000007627440/house-passes-coronavirus-stimulus-plan.html
W.H.O. Stresses International Vaccine Equity,World Health Organization officials again urged that vaccines be distributed equitably worldwide and that the supply for the Covax initiative not be compromised.,By The Associated Press,AP,2021-02-26T21:53:43+0000,https://www.nytimes.com/video/world/europe/100000007626892/world-health-organization-vaccine-equity-covax.html
"‘Captain Tom,’ British Pandemic Hero, Is Honored at Funeral","Tom Moore, a 100-year-old World War II veteran, raised millions for Britain’s National Health Service during the pandemic by walking laps in his garden. He received military honors on Saturday.",By The Associated Press,AP,2021-02-27T20:17:40+0000,https://www.nytimes.com/video/world/europe/100000007627758/captain-tom-funeral.html
Brazil Is Brilliant at Vaccinations. So What Went Wrong This Time?,It’s not hard to work out who to blame for the country’s disastrous vaccine rollout.,By Vanessa Barbara,The New York Times,2021-02-28T16:00:07+0000,https://www.nytimes.com/2021/02/28/opinion/brazil-covid-vaccines.html
"Antoine Hodge, Opera Singer With a Powerful Work Ethic, Dies at 38","Mr. Hodge, a bass-baritone, was recently a chorus member in “Porgy and Bess” at the Metropolitan Opera. He died of Covid-19.",By Julia Jacobs,The New York Times,2021-02-27T17:21:29+0000,https://www.nytimes.com/2021/02/27/obituaries/antoine-hodge-dead-coronavirus.html
"Decline in Coronavirus Cases ‘May Be Stalling,’ C.D.C. Director Warns","Dr. Rochelle Walensky, director of the Centers for Disease Control and Prevention, said on Friday that a recent decline in coronavirus cases across the U.S. “may be stalling” and urged governors not to relax restrictions.",By Reuters,Reuters,2021-02-26T19:33:26+0000,https://www.nytimes.com/video/us/100000007626337/cdc-coronavirus-cases-stalling.html
Why I Overcame My Vaccine Hesitancy,"The more people who become immune to the virus, the less this scourge will be able to mutate and evade the vaccines already available.",By Jane E. Brody,The New York Times,2021-03-01T10:00:08+0000,https://www.nytimes.com/2021/03/01/well/live/vaccine-hesitancy.html
Biden Tours Texas Emergency Aid Centers After Winter Storms,"President Biden spent the day in Houston touring a local food bank and other areas hit by recent snowstorms. Storm damage is expected to total $20 billion, according to the Insurance Council of Texas.",,The New York Times,2021-02-26T22:12:23+0000,https://www.nytimes.com/video/us/politics/100000007626890/biden-houston-winter-storm.html
Transplant Patient Dies After Receiving Lungs Infected With Coronavirus,"In what appears to be the first case of its kind, a pair of donated lungs led to Covid-19 in an organ recipient, according to doctors at the University of Michigan.",By Jacey Fortin,The New York Times,2021-02-24T18:21:04+0000,https://www.nytimes.com/2021/02/24/science/covid-19-lung-transplant-death.html
‘Like We’re Being Cursed’: First Covid and Now Waterlogged Homes,"Basics remain scarce in some parts of Texas, and many already battered by a year of the coronavirus now face a costly recovery.",By Jack Healy,The New York Times,2021-02-22T23:03:41+0000,https://www.nytimes.com/2021/02/22/us/texas-winter-storm-recovery.html
Canada authorizes the AstraZeneca vaccine.,The addition of a third vaccine may ease the country’s growing dissatisfaction about the sluggish pace of vaccinations.,By Ian Austen,The New York Times,2021-02-26T15:46:50+0000,https://www.nytimes.com/2021/02/26/world/canada-astrazeneca-vaccine.html
"An American Dream, Tarnished","For Xi’an Famous Foods, the pandemic has brought an uptick in aggression toward Asian-American employees, mirroring a trend seen across the United States.",By Julia Rothman and Shaina Feinberg,The New York Times,2021-02-25T16:42:26+0000,https://www.nytimes.com/2021/02/25/business/covid-asian-american-attacks.html
F.D.A. Expert Panel Endorses Johnson & Johnson’s Vaccine,"With this last hurdle cleared, formal authorization of the one-dose vaccine is expected on Saturday and distribution within days.",By Carl Zimmer and Noah Weiland,The New York Times,2021-02-26T23:25:45+0000,https://www.nytimes.com/2021/02/26/health/covid-vaccine-johnson-and-johnson.html
Texas After the Storm,"Even as the cold has lifted and the ice has melted, the true depth of the devastation remains hidden. We look at the aftermath of the storm through the eyes of three women.",,The New York Times,2021-03-01T11:00:05+0000,https://www.nytimes.com/2021/03/01/podcasts/the-daily/texas-winter-storm-blackouts-electricity.html
Johnson & Johnson has planned trials of its vaccine that will include infants.,The company’s coming trials will also involve pregnant women and people whose immune systems are compromised.,By Gina Kolata,The New York Times,2021-02-28T19:55:38+0000,https://www.nytimes.com/2021/02/28/world/johnson-and-johnson-vaccine-testing-children.html
Does the Vaccine Stop Transmission?,How to understand the difference between vaccination to prevent Covid-19 and shots to halt infection.,By Angela L. Rasmussen,The New York Times,2021-02-23T10:00:12+0000,https://www.nytimes.com/2021/02/23/opinion/covid-vaccines-transmission.html
Officials Monitoring New Variant Detected in N.Y.C.,"New York City officials said on Thursday that they are investigating possible risks of a new coronavirus variant spreading in the city, but that it did not appear yet to require change in public health response.",By The New York Times,The New York Times,2021-02-25T18:43:22+0000,https://www.nytimes.com/video/nyregion/100000007624129/new-variant-new-york.html
"Developing Potent Antivirals Is the ‘Direction of the Future’, Fauci Says",Dr. Anthony S. Fauci said on Monday the next phase in the fight against Covid-19 is developing “potent antivirals” that directly act on the SARS-CoV-2 virus.,By Reuters,The New York Times,2021-02-22T23:05:54+0000,https://www.nytimes.com/video/us/100000007618758/fauci-coronavirus-antivirals.html
Biden Announces 50 Million Vaccinations Since Taking Office,"President Biden said on Thursday that 50 million coronavirus vaccines have been administered since Jan. 20, a halfway point toward his goal of administering 100 million in his first 100 days in office.",By The New York Times,The New York Times,2021-02-25T22:24:04+0000,https://www.nytimes.com/video/us/politics/100000007624778/biden-administration-50-million-vaccinations.html
Johnson & Johnson’s Vaccine Works Well and May Curb Virus Spread,F.D.A. studies show the shot strongly protects against severe illness and may reduce spread of the virus. But the drugmaker has fallen short of initial production goals.,"By Carl Zimmer, Noah Weiland and Sharon LaFraniere",The New York Times,2021-02-24T22:36:30+0000,https://www.nytimes.com/2021/02/24/health/covid-vaccine-johnson-and-johnson.html
Ghana Receives First Vaccine Shipment Through Covax,Ghana on Wednesday became the first country to receive a shipment of coronavirus vaccines through the World Health Organization’s Covax distribution program.,By Reuters,The New York Times,2021-02-25T02:58:08+0000,https://www.nytimes.com/video/world/africa/100000007623218/ghana-covax-coronavirus-vaccine.html
F.D.A.’s expert panel voted in favor of the Johnson & Johnson shot.,"With this last hurdle cleared, formal authorization of the one-dose vaccine is expected on Saturday and distribution within days.","By Carl Zimmer, Noah Weiland and Sharon LaFraniere",The New York Times,2021-02-26T10:02:39+0000,https://www.nytimes.com/2021/02/26/world/FDA-Johnson-and-Johnson-vaccine.html
"Give Biden a Chance? On Covid Aid, Some Trump Voters Just Might","Republican leaders in Washington firmly oppose the president’s stimulus plan, but a sizable number of Trump voters support it, interviews and polls show.",By Lisa Lerer,The New York Times,2021-02-25T21:43:15+0000,https://www.nytimes.com/2021/02/25/us/politics/republicans-trump-biden-stimulus.html
"Norman Landsberg, Jeweler With a Friendly Touch, Dies at 94",He designed and sold jewelry for 72 years from a booth in the diamond district in Manhattan. He died of Covid-related pneumonia.,By Richard Sandomir,The New York Times,2021-03-01T21:03:13+0000,https://www.nytimes.com/2021/03/01/obituaries/norman-landsberg-dead-coronavirus.html
"Patrick Filien, Peripatetic Basketball Coach, Dies at 51","After assistant coaching jobs around the country, he found his dream job as the head coach at a small college in Albany, N.Y. He died of Covid-19.",By Richard Sandomir,The New York Times,2021-02-25T20:45:02+0000,https://www.nytimes.com/2021/02/25/obituaries/patrick-filien-covid.html
"Honoring One Life Among 500,000","In North Philadelphia, a family gathered for a last day with “The Best Mom Ever.”",By Rachel Wisniewski and Shelby Knowles,The New York Times,2021-02-24T15:29:52+0000,https://www.nytimes.com/2021/02/24/us/covid-philadelphia-funeral-photo.html
White House Coronavirus Team Works to Improve Mask Equitability,The White House coronavirus task force said on Wednesday that it wants to improve mask equitability by sending more than 25 million masks to vulnerable communities.,By The Associated Press,AP,2021-02-24T20:40:20+0000,https://www.nytimes.com/video/us/politics/100000007622350/masks-coronavirus-white-house.html
Children and Covid,"As the United States continues its campaign to immunize every eligible American adult, we explore an overlooked question: When will children get the vaccine?",,The New York Times,2021-02-19T11:00:08+0000,https://www.nytimes.com/2021/02/19/podcasts/the-daily/coronavirus-pandemic-children-vaccinations.html
W.H.O. Warns Wealthy Countries Are Undermining Covax Program,The head of the World Health Organization said some of the vaccine manufacturing deals wealthier countries were entering took away from the number of vaccines available to distribute to poorer countries.,By The Associated Press,The New York Times,2021-02-24T21:03:14+0000,https://www.nytimes.com/video/world/100000007622533/who-covax-coronavirus-vaccine.html
"Claudette White, Innovative Tribal Judge, Dies at 49","An advocate for her people, the Quechan of Southern California, she had been calling out injustice since the third grade. She died of Covid-19.",By Penelope Green,The New York Times,2021-02-26T19:29:45+0000,https://www.nytimes.com/2021/02/26/obituaries/00claudette-white-dead-coronavirus.html
"People Who Have Had Covid Should Get Single Vaccine Dose, Studies Suggest",New studies show that one shot of a vaccine can greatly amplify antibody levels in those who have recovered from the coronavirus.,By Apoorva Mandavilli,The New York Times,2021-02-19T14:49:51+0000,https://www.nytimes.com/2021/02/19/health/covid-vaccine-single-dose.html
F.C.C. Approves a $50 Monthly High-Speed Internet Subsidy,"The money, aimed at low-income households, is part of an effort to bridge the access gap to broadband connectivity amid the pandemic.",By Cecilia Kang,The New York Times,2021-02-26T04:19:01+0000,https://www.nytimes.com/2021/02/25/technology/fcc-broadband-low-income-subsidy.html
New Mass Vaccine Sites Target N.Y. Communities Hit Hard by Pandemic,"Gov. Andrew M. Cuomo of New York said two mass vaccination sites, opened on Wednesday in Queens and Brooklyn, would prioritize vaccinating residents of surrounding ZIP codes.",By The New York Times,The New York Times,2021-02-24T20:51:03+0000,https://www.nytimes.com/video/nyregion/100000007622417/new-york-mass-vaccination-sites.html
New analyses show Johnson & Johnson’s one-dose vaccine works well.,F.D.A. studies show the shot strongly protects against severe illness and may reduce spread of the virus. But the drugmaker has fallen short of initial production goals.,"By Carl Zimmer, Noah Weiland and Sharon LaFraniere",The New York Times,2021-02-24T13:18:26+0000,https://www.nytimes.com/2021/02/24/science/johnson-johnson-covid-vaccine.html
"Fry’s Electronics, a favorite of tech enthusiasts, will cease operations.",The big-box retailer attributed the shutdown to “changes in the retail industry and the challenges posed by the Covid-19 pandemic.”,By Gregory Schmidt and Gillian Friedman,The New York Times,2021-02-24T14:10:39+0000,https://www.nytimes.com/2021/02/24/business/frys-electronics-pandemic.html
Palestinians Go Into New Lockdown While Awaiting Vaccines,Covid cases are surging again in the West Bank amid a dispute over Israel’s obligations toward the Palestinians in the occupied territories.,By Isabel Kershner,The New York Times,2021-02-27T16:15:20+0000,https://www.nytimes.com/2021/02/27/world/middleeast/palestinians-west-bank-lockdown.html
Australian Open Offered Unexpected Lessons About Pandemic Sports,"The goal was to hold a major international sports event without putting public health at risk. Mission accomplished, but pulling it off presented major, unforeseen challenges and many sleepless nights.",By Matthew Futterman,The New York Times,2021-02-22T10:00:18+0000,https://www.nytimes.com/2021/02/22/sports/tennis/coronavirus-australian-open.html
The Twilight of the Anti-Trump Idols,"From Andrew Cuomo’s scandals to the European vaccine disaster, after Trump the failures of his foils have been laid bare.",By Ross Douthat,The New York Times,2021-02-27T19:30:06+0000,https://www.nytimes.com/2021/02/27/opinion/sunday/trump-cuomo-media-covid.html
What It Will Take to Get Life Back to Normal,"At last, Covid vaccine shots are going into arms in significant numbers, but too many people could still fall through the cracks.",By The Editorial Board,The New York Times,2021-02-27T00:00:06+0000,https://www.nytimes.com/2021/02/26/opinion/vaccine-covid-coronavirus.html
Trump and his wife received coronavirus vaccine before leaving the White House.,"Former President Donald J. Trump and his wife, Melania, quietly received coronavirus vaccinations in January before leaving the White House, an adviser said on Monday.",By Maggie Haberman,The New York Times,2021-03-01T20:41:45+0000,https://www.nytimes.com/2021/03/01/us/politics/donald-trump-melania-coronavirus-vaccine.html
"A Ripple Effect of Loss: U.S. Covid Deaths Approach 500,000",Twice as many Americans have died as early worst-case projections.,By Julie Bosman,The New York Times,2021-02-21T08:00:13+0000,https://www.nytimes.com/2021/02/21/us/coronavirus-deaths-us-half-a-million.html
Bosses Shouldn’t Demand That You Be Vaccinated,Let the government make the policy.,By Katie Attwell and Mark Navin,The New York Times,2021-02-26T10:00:28+0000,https://www.nytimes.com/2021/02/26/opinion/business-economics/company-vaccine-requirements.html
Thousands of Migrant Children Detained in Resumption of Trump-Era Policies,President Biden vowed to create a humane approach to immigration. But thousands of children who crossed the border alone are being confined in government shelters.,By Miriam Jordan,The New York Times,2021-02-26T23:25:23+0000,https://www.nytimes.com/2021/02/26/us/migrant-children-border-detained.html
The Era of Vaccine Diplomacy Is Here,The coronavirus threat is global. So is the remedy.,By The Editorial Board,The New York Times,2021-02-28T16:00:09+0000,https://www.nytimes.com/2021/02/28/opinion/covid-vaccine-global.html
The Season of the Snitch,"Narc-narc, who’s there?",By Ezra Marcus,The New York Times,2021-02-26T15:51:31+0000,https://www.nytimes.com/2021/02/26/style/the-season-of-the-snitch.html
Thousands of Farmworkers Are Prioritized for the Coronavirus Vaccine,"A landmark initiative in California is taking vaccines to the fields, targeting an immigrant work force that is at high risk for Covid-19. Many of the workers are undocumented.",By Miriam Jordan,The New York Times,2021-03-01T08:00:10+0000,https://www.nytimes.com/2021/03/01/us/coronavirus-vaccine-farmworkers-california.html
Odessa,A struggling school system. An oil bust. A marching band determined to keep playing through a pandemic. This is the story of one Texas high school in crisis — and trying to reopen its doors.,"By Annie Brown, Sindhu Gnanasambandan, Soraya Shockley, Liz O. Baylen, Lisa Tobin, Tamir Kalifa and Lauren Jackson",The New York Times,2021-02-26T10:50:24+0000,https://www.nytimes.com/2021/02/26/podcasts/the-daily/texas-schools-reopening-covid.html
Federal Scientists Plead for Pandemic Controls as Infection Declines Stall,"“Now is not the time to relax restrictions,” the C.D.C. director, Rochelle Walensky, said, pointing to a leveling of coronavirus infections as governors move to lift pandemic restrictions.",By Sheryl Gay Stolberg,The New York Times,2021-02-27T00:37:49+0000,https://www.nytimes.com/2021/02/26/us/politics/coronavirus-infection-rates.html
"Influencers Find Welcome in Paradise, While the Rest of Us Watch From Lockdown","By urging travelers to visit, the Maldives is reviving its luxury resorts. It’s also risking new outbreaks and courting controversy on social media.",By Mike Ives,The New York Times,2021-02-27T17:18:40+0000,https://www.nytimes.com/2021/02/27/world/asia/maldives-influencers-covid.html
The Masks of Mexico,A surreal representation of resilience and resignation.,By Russell Monk with Text by Valerie Mejer Caso,The New York Times,2021-02-26T01:30:13+0000,https://www.nytimes.com/2021/02/25/opinion/coronavirus-mexico-mask.html
The E.U. will propose a vaccine passport system for Europe.,The Digital Green Pass would allow Europeans who have been vaccinated to travel more freely.,By Monika Pronczuk,The New York Times,2021-03-01T17:38:31+0000,https://www.nytimes.com/2021/03/01/world/eu-vaccine-passport.html
"Frontier Cancels Flight, Citing Maskless Passengers","The airline’s treatment of the passengers, all Orthodox Jews, drew condemnation and accusations of anti-Semitism from Jewish groups.",By Marie Fazio,The New York Times,2021-03-01T23:30:04+0000,https://www.nytimes.com/2021/03/01/us/frontier-airlines-face-masks.html
"The impact of the storm in Texas could lead to more virus cases, experts say.",Texas' recent storm eyed as possible superspreader ,By Giulia McDonnell Nieto del Rio,The New York Times,2021-02-28T14:55:52+0000,https://www.nytimes.com/2021/02/28/us/texas-storms-covid-superspreader.html
Vaccine Hesitancy in Cancer Patients,"“If I accept the vaccine,” one cancer patient says, “it will be with a strong feeling of guilt that at best I will be prolonging my life for a few months or years.”",By Susan Gubar,The New York Times,2021-02-25T10:00:19+0000,https://www.nytimes.com/2021/02/25/well/live/vaccine-hesitancy-in-cancer-patients.html
A Grim Measure of Covid’s Toll: Life Expectancy Drops Sharply in U.S.,"American life expectancy fell by one year, to 77.8 years, in the first half of 2020. It may rebound as the pandemic’s end approaches.",By Sabrina Tavernise and Abby Goodnough,The New York Times,2021-02-18T05:01:07+0000,https://www.nytimes.com/2021/02/18/us/covid-life-expectancy.html
Your Monday Briefing,Protests against Spain’s biting economic crisis.,By Natasha Frost,The New York Times,2021-03-01T02:56:48+0000,https://www.nytimes.com/2021/02/28/briefing/spain-protests-coronavirus-hong-kong.html
Odessa,A struggling school system. An oil bust. A marching band determined to keep playing through a pandemic. This is the story of one Texas high school in crisis — and trying to reopen its doors.,"By Annie Brown, Sindhu Gnanasambandan, Soraya Shockley, Liz O. Baylen, Lisa Tobin, Tamir Kalifa and Lauren Jackson",The New York Times,2021-02-26T10:50:20+0000,https://www.nytimes.com/2021/02/26/podcasts/odessa-school-reopenings-texas.html
The Paradox of Pandemic Partisanship,Many Republicans consider Biden illegitimate — and support his plans.,By Paul Krugman,The New York Times,2021-02-26T00:00:05+0000,https://www.nytimes.com/2021/02/25/opinion/covid-relief-republicans-biden.html
High Staff Turnover at U.S. Nursing Homes Poses Risks for Residents’ Care,"A new study highlights the persistent problems caused by an unstable work force, an underlying threat that may have led to staggering death tolls in the pandemic.",By Reed Abelson,The New York Times,2021-03-01T21:05:41+0000,https://www.nytimes.com/2021/03/01/health/covid-nursing-homes-staff-turnover.html
"A Day Before He Speaks, Conservative Gathering Is Mostly About Trump","At CPAC on Saturday, the focus was on praise for Mr. Trump in advance of his speech there on Sunday.",By Jonathan Martin,The New York Times,2021-02-28T00:36:32+0000,https://www.nytimes.com/2021/02/27/us/politics/CPAC-republicans-pompeo.html
Early data offers hope on AstraZeneca’s vaccine.,A study from Scotland shows a substantially reduced risk of hospitalization after a single shot. But experts caution more evidence is needed.,By Benjamin Mueller,The New York Times,2021-02-22T13:48:47+0000,https://www.nytimes.com/2021/02/22/world/covid-astrazeneca-vaccine.html
China Persecutes Those Who Question ‘Heroes.’ A Sleuth Keeps Track.,An online spreadsheet with an anonymous minder tabulates Xi Jinping’s crackdown on speech.,By Li Yuan,The New York Times,2021-02-26T06:08:46+0000,https://www.nytimes.com/2021/02/26/business/china-online-censorship.html
What to Know About the Virus This Week,The latest news and data from the team tracking the coronavirus.,By Mitch Smith,The New York Times,2021-02-26T18:00:07+0000,https://www.nytimes.com/interactive/2021/02/26/us/virus-this-week.html
Tracking Coronavirus Cases at U.S. Colleges and Universities,"Coronavirus cases have continued to emerge by the tens of thousands this year at colleges, a New York Times survey has found.",By The New York Times,The New York Times,2021-02-25T15:14:51+0000,https://www.nytimes.com/interactive/2021/us/college-covid-tracker.html
"Biden and Harris Honor 500,000 Americans Lost During Pandemic","As the nation passed a “truly grim, heartbreaking milestone” on Monday, President Biden and Vice President Kamala Harris observed a moment of silence during a ceremony at the White House.",By The Associated Press,The New York Times,2021-02-23T00:21:36+0000,https://www.nytimes.com/video/us/politics/100000007618882/biden-harris-coronavirus-deaths.html
"‘Captain Tom,’ the 100-year-old who raised millions for Britain’s health system, gets a hero’s goodbye at his funeral.","In the final year of his life, the decorated World War II veteran inspired people around the world with his patio laps and was knighted by Queen Elizabeth.",By Anushka Patil,The New York Times,2021-02-27T20:59:14+0000,https://www.nytimes.com/2021/02/27/world/captain-tom-moore-funeral.html
Here is what we know about the rollout of the Johnson & Johnson vaccine.,"Much is still to be determined about how this new tool will be used, but some things are already clear.",By Patrick J. Lyons,The New York Times,2021-03-01T22:00:31+0000,https://www.nytimes.com/2021/03/01/us/jj-vaccine-rollout.html
Boris Johnson Maps Out Plan to Lift Virus Lockdown,Prime Minister Boris Johnson of Britain outlined a plan to remove lockdown measures as a path toward “freedom” for the region.,By The Associated Press,AP,2021-02-22T18:07:01+0000,https://www.nytimes.com/video/world/europe/100000007617999/boris-johnson-uk-virus-lockdown.html
California Reaches Another Bleak Milestone,"Thursday: More than 50,000 people have died from Covid-19 in the state. Also: More on the Newsom recall effort; and remembering Fry’s Electronics.",By Jill Cowan and Priya Arora,The New York Times,2021-02-25T13:52:47+0000,https://www.nytimes.com/2021/02/25/us/california-covid.html
Watch Live: Biden Delivers Small Business Announcement,"On Monday, President Biden will deliver an announcement on small businesses, and how to recover from the economic impact of the coronavirus pandemic.",By Reuters,Reuters,2021-02-22T16:30:05+0000,https://www.nytimes.com/video/us/politics/100000007617713/biden-small-business.html
"Facing Roadblocks, Vast Global Vaccination Effort Gets Underway","An operation to supply billions of coronavirus vaccine doses to poorer countries has started. But as rich countries buy most of the available supply, stark inequalities remain.",By Ruth Maclean,The New York Times,2021-02-24T22:20:56+0000,https://www.nytimes.com/2021/02/24/world/africa/covax-vaccine-inequality.html
"Derek Khan, Onetime Stylist for Hip-Hop Stars, Dies at 63","He was an architect of the over-the-top look known as “ghetto fabulous.” Later, unable to support his own lavish lifestyle, he fell from grace.",By Penelope Green,The New York Times,2021-02-28T17:36:19+0000,https://www.nytimes.com/2021/02/28/fashion/derek-khan-dead.html
"Facing Roadblocks, Vast Global Vaccination Effort Gets Underway","An operation to supply billions of coronavirus vaccine doses to poorer countries has started. But as rich countries buy most of the available supply, stark inequalities remain.",By Ruth Maclean,The New York Times,2021-02-24T22:20:56+0000,https://www.nytimes.com/2021/02/24/world/africa/covax-vaccine-inequality.html
"Elizabeth R. Duff, First Woman to Drive a Nashville City Bus, Dies at 72","A Black woman, Mrs. Duff broke gender and race barriers. She died of Covid-19.",By Stephen Kurczy,The New York Times,2021-02-23T16:06:06+0000,https://www.nytimes.com/2021/02/23/obituaries/elizabeth-duff-dead-coronavirus.html
Coronavirus Briefing: What Happened Today,What’s next for the variants? Denmark offers a possible warning to the U.S.,By Jonathan Wolfe,The New York Times,2021-02-23T23:18:51+0000,https://www.nytimes.com/2021/02/23/us/coronavirus-today.html
Lessons on Resilience From Dogs and Dog Sledders,"The adventurer Blair Braverman has led a team of sled dogs over a 900-mile race in Alaska, seen her skin dissolve in the desert and overcome Covid-19. What makes it all less terrifying? Accepting the unknown.",By Kara Swisher,The New York Times,2021-02-22T10:00:06+0000,https://www.nytimes.com/2021/02/22/opinion/sway-kara-swisher-blair-braverman.html
"The Loneliest Room, for My Sister in a Nursing Home","The pandemic has stolen away the chance to surround the sister we are losing to dementia with our love, so that she does not have to face death alone.",By Susan Nusser,The New York Times,2021-02-26T10:00:12+0000,https://www.nytimes.com/2021/02/26/well/family/nursing-home-covid-dementia.html
What Helped Save Some Sports From Financial Ruin May Not Happen Again,"Event cancellation insurance is a specialized realm. But during the coronavirus pandemic, it has shored up the balance sheets of sporting events around the world.",By Alan Blinder and Kevin Draper,The New York Times,2021-02-26T21:45:33+0000,https://www.nytimes.com/2021/02/26/sports/pandemic-insurance-2021-ncaa-sports.html
Sexual Harassment Claims Against Cuomo: What We Know So Far,"Multiple women have accused Gov. Andrew Cuomo of sexual harassment or inappropriate behavior, prompting calls for his resignation.",By Luis Ferré-Sadurní and Mihir Zaveri,The New York Times,2021-03-01T10:00:13+0000,https://www.nytimes.com/article/cuomo-sexual-harassment-nursing-homes-covid-19.html
What Are the Vaccine Roadblocks Where You Live?,U.S. counties should prepare to overcome serious barriers to widespread vaccination. And vaccine hesitancy is only the tip of the iceberg.,By Jeneen Interlandi and Yaryna Serkez,The New York Times,2021-02-25T10:05:04+0000,https://www.nytimes.com/interactive/2021/02/25/opinion/covid-vaccination-barriers.html
Virus Did Not Bring Financial Rout That Many States Feared,"Grim forecasts held up for a few states, but many took in about as much tax revenue as before the pandemic — sometimes a lot more.",By Mary Williams Walsh and Karl Russell,The New York Times,2021-03-01T17:20:37+0000,https://www.nytimes.com/2021/03/01/business/covid-state-tax-revenue.html
Future Vaccines Depend on Test Subjects in Short Supply: Monkeys,"The pandemic has highlighted the United States’ dependence on China for research animals, reviving calls for a “strategic monkey reserve.”",By Sui-Lee Wee and Bryan Tarnowski,The New York Times,2021-02-23T10:00:24+0000,https://www.nytimes.com/2021/02/23/business/covid-vaccine-monkeys.html
N.B.A. Investigating After Jeremy Lin Said He Was Called ‘Coronavirus’,"Lin, who is Taiwanese-American, said on social media that he had been called “coronavirus” on the court. He has been playing in the N.B.A.’s developmental league.",By Michael Levenson,The New York Times,2021-02-27T05:05:08+0000,https://www.nytimes.com/2021/02/27/sports/basketball/nba-jeremy-lin-coronavirus.html
Delivery to Ghana is the first in an ambitious global vaccination drive.,"The initiative known as Covax plans to deliver some two billion doses worldwide this year, the largest mass inoculation operation in history.",By Ruth Maclean,The New York Times,2021-02-24T10:05:12+0000,https://www.nytimes.com/2021/02/24/world/ghana-covax-vaccine.html
"Broadway Is Dark. London Is Quiet. But in Australia, It’s Showtime.","Temperature-taking robots, scanning codes for contact tracing, and generous refund policies are helping shows like “Frozen,” “Come From Away” and “Hamilton” get back onstage.",By Damien Cave and Michael Paulson,The New York Times,2021-02-27T17:05:47+0000,https://www.nytimes.com/2021/02/27/theater/australia-theater-reopens-coronavirus.html
"Where a Vaccination Campaign Faces Skepticism, War and Corruption","A half-million doses arrived this month in Afghanistan, where many insist the virus isn’t real and vaccines aren’t needed. Those who want the vaccine fear that only the well-connected will receive it.",By David Zucchino and Najim Rahim,The New York Times,2021-02-23T16:01:46+0000,https://www.nytimes.com/2021/02/23/world/asia/afghanistan-vaccine-corruption.html
"Giving Hope, and a Place to Mourn: Memorials to the Pandemic","How should we memorialize those who’ve died from Covid-19? In Italy and Britain, artists and architects are beginning to come up with answers.",By James Imam and Alex Marshall,The New York Times,2021-02-22T21:43:40+0000,https://www.nytimes.com/2021/02/22/arts/design/coronavirus-memorials-italy-britain.html
"Warren Revives Wealth Tax, Citing Pandemic Inequalities","A tax on the net worth of America’s wealthiest individuals remains popular with voters, but has yet to be embraced by President Biden.",By Jim Tankersley,The New York Times,2021-03-01T10:00:11+0000,https://www.nytimes.com/2021/03/01/business/elizabeth-warren-wealth-tax.html
Deaths Fell in Japan Last Year. How?,The decline indicated that methods for fighting the coronavirus have also been effective at curbing other illnesses.,By Ben Dooley and Hikari Hida,The New York Times,2021-02-24T08:44:20+0000,https://www.nytimes.com/2021/02/24/world/asia/japan-deaths.html
